Topologia,Avg_RSSI,DIO_Count,DIS_Count,Rank_Changes,PDR,Avg_Delay,Throughput_kbps,Energy_Consumed,Attack_Class
Grid_36,-67.3,24,4,2,100.0,14.4,29.33,0.36,Normal
Grid_36,-67.1,29,4,0,95.67,14.4,38.38,0.36,Normal
Grid_36,-65.0,25,4,2,92.96,14.4,30.77,0.36,Normal
Grid_36,-65.2,25,3,0,94.51,14.4,36.3,0.36,Normal
Grid_36,-69.5,31,4,0,100.0,14.4,34.51,0.36,Normal
Grid_36,-63.9,35,3,1,100.0,14.4,28.35,0.36,Normal
Grid_36,-62.4,29,4,2,100.0,14.4,31.89,0.36,Normal
Grid_36,-61.7,25,2,1,100.0,14.4,40.1,0.36,Normal
Grid_36,-64.6,29,3,1,100.0,14.4,30.41,0.36,Normal
Grid_36,-65.9,29,4,0,92.17,14.4,35.33,0.36,Normal
Grid_36,-64.7,29,4,2,100.0,14.4,37.92,0.36,Normal
Grid_36,-62.6,25,4,2,100.0,14.4,37.24,0.36,Normal
Grid_36,-67.7,27,3,0,100.0,14.4,37.03,0.36,Normal
Grid_36,-65.5,28,3,2,100.0,14.4,34.42,0.36,Normal
Grid_36,-65.1,27,3,2,95.36,14.4,35.56,0.36,Normal
Grid_36,-63.7,28,3,2,95.97,14.4,32.32,0.36,Normal
Grid_36,-64.7,33,4,0,99.69,14.4,35.62,0.36,Normal
Grid_36,-65.2,32,3,2,97.08,14.4,32.04,0.36,Normal
Grid_36,-63.2,29,4,1,95.4,14.4,35.06,0.36,Normal
Grid_36,-64.3,28,2,2,98.63,14.4,32.2,0.36,Normal
Grid_36,-64.3,25,4,0,100.0,14.4,36.31,0.36,Normal
Grid_36,-64.9,34,3,2,97.42,14.4,29.02,0.36,Normal
Grid_36,-68.7,28,3,0,100.0,14.4,32.17,0.36,Normal
Grid_36,-64.6,27,3,1,100.0,14.4,35.57,0.36,Normal
Grid_36,-68.1,32,3,0,100.0,14.4,32.94,0.36,Normal
Grid_36,-65.9,27,4,1,99.12,14.4,34.19,0.36,Normal
Grid_36,-64.9,35,3,0,100.0,14.4,30.2,0.36,Normal
Grid_36,-66.8,32,2,0,99.58,14.4,26.8,0.36,Normal
Grid_36,-63.4,26,2,1,100.0,14.4,38.69,0.36,Normal
Grid_36,-64.8,29,3,1,92.64,14.4,40.21,0.36,Normal
Grid_36,-65.4,27,4,2,100.0,14.4,27.84,0.36,Normal
Grid_36,-62.7,26,4,1,94.78,14.4,32.18,0.36,Normal
Grid_36,-65.6,27,4,2,96.45,14.4,36.6,0.36,Normal
Grid_36,-66.0,28,4,1,100.0,14.4,36.5,0.36,Normal
Grid_36,-62.7,32,4,2,96.96,14.4,31.2,0.36,Normal
Grid_36,-63.1,27,2,2,100.0,14.4,38.37,0.36,Normal
Grid_36,-61.5,27,3,2,100.0,14.4,34.1,0.36,Normal
Grid_36,-63.3,27,3,2,100.0,14.4,31.26,0.36,Normal
Grid_36,-64.2,25,3,0,92.59,14.4,36.43,0.36,Normal
Grid_36,-68.3,29,3,0,100.0,14.4,32.23,0.36,Normal
Grid_36,-64.7,32,3,2,94.28,14.4,34.75,0.36,Normal
Grid_36,-63.4,26,3,0,100.0,14.4,37.5,0.36,Normal
Grid_36,-64.4,28,3,1,95.2,14.4,30.16,0.36,Normal
Grid_36,-60.9,30,3,0,87.28,14.4,31.46,0.36,Normal
Grid_36,-61.9,27,2,1,100.0,14.4,36.8,0.36,Normal
Grid_36,-67.5,27,3,2,97.86,14.4,27.41,0.36,Normal
Grid_36,-66.8,29,3,0,87.75,14.4,33.72,0.36,Normal
Grid_36,-61.6,27,3,1,99.46,14.4,38.35,0.36,Normal
Grid_36,-65.7,25,3,2,100.0,14.4,34.8,0.36,Normal
Grid_36,-65.8,25,3,2,100.0,14.4,33.83,0.36,Normal
Grid_36,-60.2,30,3,2,99.35,14.4,35.82,0.36,Normal
Grid_36,-62.4,29,4,1,100.0,14.4,31.15,0.36,Normal
Grid_36,-64.7,29,4,0,100.0,14.4,34.4,0.36,Normal
Grid_36,-66.9,24,2,0,97.4,14.4,39.22,0.36,Normal
Grid_36,-64.1,27,3,0,89.48,14.4,33.18,0.36,Normal
Grid_36,-65.0,29,3,2,94.87,14.4,29.28,0.36,Normal
Grid_36,-64.1,25,3,2,99.23,14.4,28.87,0.36,Normal
Grid_36,-62.8,28,4,1,100.0,14.4,33.54,0.36,Normal
Grid_36,-66.0,28,3,0,99.91,14.4,30.35,0.36,Normal
Grid_36,-66.2,25,3,1,100.0,14.4,33.76,0.36,Normal
Grid_36,-63.7,27,4,2,92.48,14.4,31.84,0.36,Normal
Grid_36,-63.4,29,3,0,98.37,14.4,33.58,0.36,Normal
Grid_36,-63.0,27,3,2,96.02,14.4,29.9,0.36,Normal
Grid_36,-65.0,27,3,2,100.0,14.4,33.68,0.36,Normal
Grid_36,-65.7,29,3,2,100.0,14.4,35.47,0.36,Normal
Grid_36,-66.4,31,3,0,89.73,14.4,37.07,0.36,Normal
Grid_36,-62.4,30,2,2,100.0,14.4,30.41,0.36,Normal
Grid_36,-61.8,31,4,0,91.49,14.4,35.02,0.36,Normal
Grid_36,-70.1,23,3,1,97.34,14.4,35.26,0.36,Normal
Grid_36,-66.2,29,3,0,90.25,14.4,32.66,0.36,Normal
Grid_36,-63.9,31,2,2,86.27,14.4,34.66,0.36,Normal
Grid_36,-66.6,27,4,1,93.84,14.4,35.25,0.36,Normal
Grid_36,-64.9,25,3,0,97.38,14.4,31.3,0.36,Normal
Grid_36,-63.5,28,3,2,99.9,14.4,40.66,0.36,Normal
Grid_36,-69.0,29,3,2,100.0,14.4,30.64,0.36,Normal
Grid_36,-65.5,29,2,1,100.0,14.4,26.87,0.36,Normal
Grid_36,-67.1,26,3,1,97.83,14.4,39.27,0.36,Normal
Grid_36,-62.9,23,3,1,98.38,14.4,28.28,0.36,Normal
Grid_36,-63.8,30,3,2,100.0,14.4,35.01,0.36,Normal
Grid_36,-66.2,23,3,2,96.98,14.4,34.37,0.36,Normal
Grid_36,-67.1,31,3,1,98.37,14.4,35.96,0.36,Normal
Grid_36,-65.2,28,3,0,100.0,14.4,38.0,0.36,Normal
Grid_36,-63.0,28,3,2,95.6,14.4,34.6,0.36,Normal
Grid_36,-69.2,28,3,1,91.22,14.4,34.83,0.36,Normal
Grid_36,-65.2,28,3,1,98.28,14.4,33.04,0.36,Normal
Grid_36,-61.6,29,4,2,100.0,14.4,26.14,0.36,Normal
Grid_36,-68.6,30,3,1,100.0,14.4,37.49,0.36,Normal
Grid_36,-64.0,30,4,0,97.37,14.4,33.52,0.36,Normal
Grid_36,-64.4,31,4,1,100.0,14.4,30.03,0.36,Normal
Grid_36,-63.8,26,3,2,100.0,14.4,33.93,0.36,Normal
Grid_36,-65.5,28,4,1,90.23,14.4,38.66,0.36,Normal
Grid_36,-62.9,25,2,0,98.84,14.4,37.76,0.36,Normal
Grid_36,-64.0,33,3,2,98.66,14.4,39.25,0.36,Normal
Grid_36,-63.6,28,3,2,97.05,14.4,32.6,0.36,Normal
Grid_36,-63.9,29,3,2,100.0,14.4,30.94,0.36,Normal
Grid_36,-66.0,27,3,2,94.2,14.4,36.68,0.36,Normal
Grid_36,-67.1,29,3,1,97.27,14.4,32.41,0.36,Normal
Grid_36,-68.4,25,3,1,96.74,14.4,35.21,0.36,Normal
Grid_36,-64.9,33,3,1,98.76,14.4,36.55,0.36,Normal
Grid_36,-62.3,28,2,0,93.58,14.4,35.85,0.36,Normal
Grid_36,-66.8,31,3,0,94.65,14.4,39.07,0.36,Normal
Grid_36,-62.5,32,3,0,100.0,14.4,37.25,0.36,Normal
Grid_36,-61.1,23,3,1,92.13,14.4,34.77,0.36,Normal
Grid_36,-63.3,28,3,0,100.0,14.4,32.36,0.36,Normal
Grid_36,-62.3,29,3,2,100.0,14.4,37.26,0.36,Normal
Grid_36,-67.8,31,2,1,95.55,14.4,28.85,0.36,Normal
Grid_36,-63.9,23,4,0,100.0,14.4,35.64,0.36,Normal
Grid_36,-62.7,27,3,1,90.31,14.4,33.61,0.36,Normal
Grid_36,-66.3,33,3,2,100.0,14.4,35.88,0.36,Normal
Grid_36,-67.9,28,3,2,93.51,14.4,32.93,0.36,Normal
Grid_36,-66.7,29,3,2,100.0,14.4,37.32,0.36,Normal
Grid_36,-67.2,28,3,1,91.08,14.4,34.67,0.36,Normal
Grid_36,-66.7,27,3,2,95.53,14.4,40.1,0.36,Normal
Grid_36,-66.8,31,4,0,100.0,14.4,26.67,0.36,Normal
Grid_36,-64.6,28,3,0,99.15,14.4,32.99,0.36,Normal
Grid_36,-63.9,24,3,1,99.76,14.4,35.25,0.36,Normal
Grid_36,-69.2,28,3,0,95.41,14.4,35.63,0.36,Normal
Grid_36,-65.0,30,3,2,98.74,14.4,33.38,0.36,Normal
Grid_36,-63.6,31,4,0,100.0,14.4,39.76,0.36,Normal
Grid_36,-67.2,29,4,0,100.0,14.4,31.46,0.36,Normal
Grid_36,-66.2,29,3,2,98.22,14.4,32.14,0.36,Normal
Grid_36,-63.3,31,3,0,100.0,14.4,38.63,0.36,Normal
Grid_36,-61.6,27,2,2,95.72,14.4,29.6,0.36,Normal
Grid_36,-64.4,30,3,2,91.32,14.4,36.55,0.36,Normal
Grid_36,-67.9,29,5,2,100.0,14.4,32.32,0.36,Normal
Grid_36,-64.3,31,3,2,100.0,14.4,36.68,0.36,Normal
Grid_36,-64.7,33,2,2,100.0,14.4,33.08,0.36,Normal
Grid_36,-63.9,27,3,1,96.6,14.4,36.58,0.36,Normal
Grid_36,-67.3,24,2,0,98.58,14.4,33.34,0.36,Normal
Grid_36,-66.2,27,3,2,99.27,14.4,35.58,0.36,Normal
Grid_36,-64.6,29,3,1,98.41,14.4,25.42,0.36,Normal
Grid_36,-65.7,29,3,0,100.0,14.4,38.7,0.36,Normal
Grid_36,-67.6,28,3,2,98.43,14.4,29.88,0.36,Normal
Grid_36,-64.0,28,2,2,100.0,14.4,39.73,0.36,Normal
Grid_36,-64.0,23,3,0,96.18,14.4,30.86,0.36,Normal
Grid_36,-62.7,27,3,0,100.0,14.4,39.34,0.36,Normal
Grid_36,-63.9,28,2,0,98.99,14.4,42.03,0.36,Normal
Grid_36,-64.2,34,4,0,100.0,14.4,37.07,0.36,Normal
Grid_36,-62.5,31,3,0,99.42,14.4,32.66,0.36,Normal
Grid_36,-65.0,30,3,2,95.09,14.4,31.61,0.36,Normal
Grid_36,-65.2,26,3,2,100.0,14.4,33.1,0.36,Normal
Grid_36,-63.6,31,3,0,100.0,14.4,34.53,0.36,Normal
Grid_36,-65.5,33,2,2,98.06,14.4,39.98,0.36,Normal
Grid_36,-65.5,31,3,0,88.3,14.4,36.42,0.36,Normal
Grid_36,-65.1,27,4,2,98.63,14.4,40.03,0.36,Normal
Grid_36,-67.5,27,3,1,99.26,14.4,30.5,0.36,Normal
Grid_36,-67.5,30,3,0,98.62,14.4,34.51,0.36,Normal
Grid_36,-61.6,29,4,2,100.0,14.4,35.47,0.36,Normal
Grid_36,-68.2,28,3,2,99.73,14.4,34.76,0.36,Normal
Grid_36,-64.5,25,2,1,100.0,14.4,36.53,0.36,Normal
Grid_36,-66.9,24,3,2,93.28,14.4,31.57,0.36,Normal
Grid_36,-64.7,29,4,2,100.0,14.4,32.84,0.36,Normal
Grid_36,-64.6,27,4,1,89.53,14.4,34.81,0.36,Normal
Grid_36,-65.4,29,3,1,96.55,14.4,42.67,0.36,Normal
Grid_36,-63.2,30,3,0,100.0,14.4,35.04,0.36,Normal
Grid_36,-63.0,31,2,2,94.82,14.4,38.85,0.36,Normal
Grid_36,-63.1,26,3,1,98.06,14.4,27.86,0.36,Normal
Grid_36,-65.8,29,2,1,97.09,14.4,33.77,0.36,Normal
Grid_36,-64.6,29,4,0,100.0,14.4,41.65,0.36,Normal
Grid_36,-66.1,27,4,0,97.42,14.4,42.13,0.36,Normal
Grid_36,-62.4,30,3,2,93.86,14.4,32.79,0.36,Normal
Grid_36,-64.6,32,2,2,100.0,14.4,29.35,0.36,Normal
Grid_36,-65.1,27,3,2,98.35,14.4,39.55,0.36,Normal
Grid_36,-66.4,27,3,1,93.17,14.4,35.82,0.36,Normal
Grid_36,-62.8,28,4,0,98.14,14.4,31.68,0.36,Normal
Grid_36,-63.1,28,4,0,96.2,14.4,35.73,0.36,Normal
Grid_36,-63.2,27,4,0,91.51,14.4,34.75,0.36,Normal
Grid_36,-65.6,30,3,1,88.85,14.4,35.39,0.36,Normal
Grid_36,-65.1,26,4,2,94.49,14.4,31.55,0.36,Normal
Grid_36,-60.8,30,2,1,94.01,14.4,37.84,0.36,Normal
Grid_36,-65.7,29,3,1,99.6,14.4,33.39,0.36,Normal
Grid_36,-63.8,32,3,2,88.58,14.4,34.56,0.36,Normal
Grid_36,-64.7,30,3,0,91.8,14.4,36.14,0.36,Normal
Grid_36,-66.5,30,3,2,95.16,14.4,33.33,0.36,Normal
Grid_36,-66.6,30,3,2,100.0,14.4,26.54,0.36,Normal
Grid_36,-65.6,25,3,1,95.31,14.4,29.59,0.36,Normal
Grid_36,-65.8,30,4,2,96.58,14.4,42.29,0.36,Normal
Grid_36,-67.3,26,3,0,95.59,14.4,35.71,0.36,Normal
Grid_36,-69.5,25,4,1,100.0,14.4,39.51,0.36,Normal
Grid_36,-64.0,28,2,1,100.0,14.4,30.44,0.36,Normal
Grid_36,-68.3,28,3,1,100.0,14.4,38.36,0.36,Normal
Grid_36,-66.6,35,3,1,100.0,14.4,36.0,0.36,Normal
Grid_36,-65.3,23,3,0,97.92,14.4,28.83,0.36,Normal
Grid_36,-63.3,29,3,0,97.39,14.4,32.24,0.36,Normal
Grid_36,-65.5,26,3,2,93.83,14.4,37.01,0.36,Normal
Grid_36,-62.3,36,3,0,100.0,14.4,34.64,0.36,Normal
Grid_36,-64.4,28,3,2,100.0,14.4,34.6,0.36,Normal
Grid_36,-66.8,28,3,1,95.43,14.4,28.73,0.36,Normal
Grid_36,-64.9,30,2,1,94.37,14.4,32.75,0.36,Normal
Grid_36,-64.7,30,3,0,90.68,14.4,36.21,0.36,Normal
Grid_36,-65.4,31,3,0,97.75,14.4,37.4,0.36,Normal
Grid_36,-64.8,25,3,0,93.97,14.4,32.26,0.36,Normal
Grid_36,-63.5,25,3,1,100.0,14.4,32.15,0.36,Normal
Grid_36,-63.1,20,3,2,91.7,14.4,37.26,0.36,Normal
Grid_36,-64.4,26,4,0,94.92,14.4,30.0,0.36,Normal
Grid_36,-64.7,28,4,0,100.0,14.4,37.66,0.36,Normal
Grid_36,-65.2,23,4,2,100.0,14.4,29.9,0.36,Normal
Grid_36,-64.2,32,3,1,99.81,14.4,35.14,0.36,Normal
Grid_36,-66.1,31,3,2,100.0,14.4,35.77,0.36,Normal
Grid_36,-66.2,30,4,2,89.84,14.4,34.72,0.36,Normal
Grid_36,-65.4,30,3,2,96.66,14.4,37.27,0.36,Normal
Grid_36,-64.1,32,3,2,97.8,14.4,32.6,0.36,Normal
Grid_36,-64.2,28,3,0,100.0,14.4,39.72,0.36,Normal
Grid_36,-62.9,30,3,0,100.0,14.4,35.62,0.36,Normal
Grid_36,-67.1,29,4,1,94.04,14.4,29.83,0.36,Normal
Grid_36,-67.1,31,4,1,94.69,14.4,33.22,0.36,Normal
Grid_36,-66.6,25,4,1,92.07,14.4,26.91,0.36,Normal
Grid_36,-63.2,30,4,2,100.0,14.4,30.19,0.36,Normal
Grid_36,-62.9,28,3,0,93.43,14.4,33.28,0.36,Normal
Grid_36,-67.1,32,3,2,99.54,14.4,32.68,0.36,Normal
Grid_36,-65.7,25,2,1,100.0,14.4,34.12,0.36,Normal
Grid_36,-66.4,28,4,0,100.0,14.4,34.18,0.36,Normal
Grid_36,-63.8,31,4,0,91.99,14.4,40.84,0.36,Normal
Grid_36,-62.4,32,3,0,100.0,14.4,39.55,0.36,Normal
Grid_36,-64.1,27,3,0,100.0,14.4,29.99,0.36,Normal
Grid_36,-63.9,28,3,0,95.72,14.4,35.37,0.36,Normal
Grid_36,-63.4,30,3,1,95.25,14.4,31.08,0.36,Normal
Grid_36,-64.7,28,3,0,95.34,14.4,35.01,0.36,Normal
Grid_36,-63.1,29,4,2,99.05,14.4,32.8,0.36,Normal
Grid_36,-64.6,27,3,0,100.0,14.4,41.95,0.36,Normal
Grid_36,-63.5,33,2,1,100.0,14.4,26.37,0.36,Normal
Grid_36,-64.9,24,4,1,92.67,14.4,37.27,0.36,Normal
Grid_36,-63.3,27,5,1,97.14,14.4,34.27,0.36,Normal
Grid_36,-65.0,25,4,0,99.75,14.4,33.26,0.36,Normal
Grid_36,-69.0,31,3,0,100.0,14.4,37.68,0.36,Normal
Grid_36,-70.0,34,4,2,99.14,14.4,33.94,0.36,Normal
Grid_36,-63.3,29,4,2,99.53,14.4,34.1,0.36,Normal
Grid_36,-69.3,35,3,2,100.0,14.4,32.99,0.36,Normal
Grid_36,-66.5,32,3,2,100.0,14.4,35.3,0.36,Normal
Grid_36,-64.0,30,3,1,100.0,14.4,39.81,0.36,Normal
Grid_36,-64.0,23,4,1,92.42,14.4,35.64,0.36,Normal
Grid_36,-62.7,31,3,0,100.0,14.4,34.96,0.36,Normal
Grid_36,-67.1,30,3,0,90.77,14.4,32.04,0.36,Normal
Grid_36,-66.8,26,2,0,100.0,14.4,32.98,0.36,Normal
Grid_36,-64.2,32,3,0,92.7,14.4,35.63,0.36,Normal
Grid_36,-67.7,29,3,1,94.56,14.4,35.99,0.36,Normal
Grid_36,-65.7,23,3,2,89.76,14.4,35.06,0.36,Normal
Grid_36,-63.2,27,3,1,95.05,14.4,32.34,0.36,Normal
Grid_36,-66.7,24,3,1,95.37,14.4,34.09,0.36,Normal
Grid_36,-67.9,26,3,0,95.53,14.4,40.0,0.36,Normal
Grid_36,-65.9,32,3,2,100.0,14.4,40.39,0.36,Normal
Grid_36,-66.2,28,4,0,100.0,14.4,29.11,0.36,Normal
Grid_36,-65.0,26,4,2,99.84,14.4,37.42,0.36,Normal
Grid_36,-62.5,29,4,1,98.81,14.4,33.31,0.36,Normal
Grid_36,-62.7,33,3,0,89.55,14.4,32.81,0.36,Normal
Grid_36,-67.9,29,3,2,100.0,14.4,37.74,0.36,Normal
Grid_36,-62.4,35,3,1,100.0,14.4,30.64,0.36,Normal
Grid_36,-66.0,23,3,2,95.78,14.4,30.26,0.36,Normal
Grid_36,-64.0,29,2,2,92.07,14.4,36.26,0.36,Normal
Grid_36,-65.2,30,3,0,91.56,14.4,32.18,0.36,Normal
Grid_36,-63.8,21,3,1,96.62,14.4,38.73,0.36,Normal
Grid_36,-64.8,28,4,0,95.54,14.4,34.68,0.36,Normal
Grid_36,-63.3,28,4,1,100.0,14.4,35.49,0.36,Normal
Grid_36,-67.5,27,3,1,100.0,14.4,40.45,0.36,Normal
Grid_36,-64.3,22,3,2,89.93,14.4,38.62,0.36,Normal
Grid_36,-64.4,33,2,2,100.0,14.4,28.92,0.36,Normal
Grid_36,-65.8,30,4,1,90.46,14.4,32.33,0.36,Normal
Grid_36,-62.8,29,4,0,89.3,14.4,34.8,0.36,Normal
Grid_36,-61.3,30,3,1,97.24,14.4,33.46,0.36,Normal
Grid_36,-65.7,28,3,2,100.0,14.4,33.88,0.36,Normal
Grid_36,-67.3,31,3,0,98.7,14.4,32.62,0.36,Normal
Grid_36,-60.1,29,3,1,99.84,14.4,28.85,0.36,Normal
Grid_36,-66.0,26,3,1,97.79,14.4,32.83,0.36,Normal
Grid_36,-64.6,27,2,2,100.0,14.4,35.89,0.36,Normal
Grid_36,-64.3,34,3,1,94.33,14.4,31.59,0.36,Normal
Grid_36,-65.2,30,3,0,94.48,14.4,33.23,0.36,Normal
Grid_36,-63.2,27,4,0,95.25,14.4,36.98,0.36,Normal
Grid_36,-63.0,25,4,1,94.64,14.4,33.87,0.36,Normal
Grid_36,-64.4,33,3,1,98.98,14.4,33.49,0.36,Normal
Grid_36,-66.9,32,3,0,100.0,14.4,31.55,0.36,Normal
Grid_36,-65.1,29,4,0,98.12,14.4,39.47,0.36,Normal
Grid_36,-64.3,28,3,0,95.99,14.4,33.0,0.36,Normal
Grid_36,-64.6,25,3,2,100.0,14.4,32.91,0.36,Normal
Grid_36,-67.7,24,2,0,88.88,14.4,33.88,0.36,Normal
Grid_36,-67.7,24,2,1,95.91,14.4,32.27,0.36,Normal
Grid_36,-66.1,29,3,1,90.74,14.4,36.99,0.36,Normal
Grid_36,-65.6,31,3,0,96.27,14.4,31.98,0.36,Normal
Grid_36,-65.5,28,3,0,99.47,14.4,30.59,0.36,Normal
Grid_36,-69.1,30,3,0,93.48,14.4,37.23,0.36,Normal
Grid_36,-64.8,24,3,0,100.0,14.4,35.08,0.36,Normal
Grid_36,-62.3,26,3,0,99.57,14.4,27.03,0.36,Normal
Grid_36,-63.5,27,3,1,95.0,14.4,35.48,0.36,Normal
Grid_36,-62.9,33,2,1,99.45,14.4,27.36,0.36,Normal
Grid_36,-69.4,27,5,2,98.58,14.4,36.95,0.36,Normal
Grid_36,-61.9,23,3,1,95.87,14.4,29.69,0.36,Normal
Grid_36,-66.3,31,3,0,93.29,14.4,39.51,0.36,Normal
Grid_36,-62.6,26,2,2,97.2,14.4,30.03,0.36,Normal
Grid_36,-62.8,31,3,2,100.0,14.4,35.92,0.36,Normal
Grid_36,-64.0,26,3,1,100.0,14.4,37.19,0.36,Normal
Grid_36,-63.8,26,3,2,97.11,14.4,40.89,0.36,Normal
Grid_36,-63.2,25,3,2,100.0,14.4,34.13,0.36,Normal
Grid_36,-65.0,29,2,0,98.59,14.4,35.65,0.36,Normal
Grid_36,-64.2,32,3,0,100.0,14.4,28.3,0.36,Normal
Grid_36,-65.3,30,3,0,100.0,14.4,35.19,0.36,Normal
Grid_36,-63.8,21,3,0,100.0,14.4,32.26,0.36,Normal
Grid_36,-65.0,29,2,1,93.92,14.4,36.75,0.36,Normal
Grid_36,-65.6,31,3,2,98.73,14.4,37.93,0.36,Normal
Grid_36,-67.5,29,4,2,100.0,14.4,33.89,0.36,Normal
Grid_36,-69.7,30,3,2,100.0,14.4,39.34,0.36,Normal
Grid_36,-70.3,26,3,0,95.64,14.4,35.75,0.36,Normal
Grid_36,-63.7,29,3,1,89.9,14.4,30.84,0.36,Normal
Grid_36,-64.9,23,3,2,100.0,14.4,35.22,0.36,Normal
Grid_36,-61.6,31,3,1,100.0,14.4,35.01,0.36,Normal
Grid_36,-66.4,31,4,0,84.72,14.4,30.98,0.36,Normal
Grid_36,-63.1,35,3,1,90.52,14.4,34.18,0.36,Normal
Grid_36,-65.9,28,2,0,93.05,14.4,30.06,0.36,Normal
Grid_36,-66.8,29,2,2,100.0,14.4,34.04,0.36,Normal
Grid_36,-66.1,25,3,1,100.0,14.4,34.82,0.36,Normal
Grid_36,-65.1,25,3,1,100.0,14.4,39.86,0.36,Normal
Grid_36,-67.1,24,4,2,98.38,14.4,38.95,0.36,Normal
Grid_36,-62.5,28,3,0,92.86,14.4,39.33,0.36,Normal
Grid_36,-64.8,29,3,0,97.44,14.4,35.81,0.36,Normal
Grid_36,-65.7,27,2,0,91.75,14.4,32.95,0.36,Normal
Grid_36,-65.3,32,3,2,100.0,14.4,27.92,0.36,Normal
Grid_36,-62.6,35,3,0,95.24,14.4,35.4,0.36,Normal
Grid_36,-60.5,32,3,2,96.08,14.4,28.83,0.36,Normal
Grid_36,-64.2,33,3,1,100.0,14.4,29.06,0.36,Normal
Grid_36,-65.8,26,4,1,100.0,14.4,34.89,0.36,Normal
Grid_36,-65.4,24,3,0,90.6,14.4,27.91,0.36,Normal
Grid_36,-59.0,31,3,2,100.0,14.4,31.66,0.36,Normal
Grid_36,-66.7,28,3,0,90.47,14.4,38.34,0.36,Normal
Grid_36,-63.8,27,4,2,91.32,14.4,30.11,0.36,Normal
Grid_36,-65.2,28,2,0,100.0,14.4,33.23,0.36,Normal
Grid_36,-67.9,25,2,0,100.0,14.4,37.8,0.36,Normal
Grid_36,-64.1,32,3,2,99.22,14.4,32.09,0.36,Normal
Grid_36,-65.6,26,4,2,90.13,14.4,35.29,0.36,Normal
Grid_36,-63.8,27,2,1,100.0,14.4,33.37,0.36,Normal
Grid_36,-67.0,27,2,0,96.66,14.4,35.64,0.36,Normal
Grid_36,-65.4,33,3,0,96.68,14.4,39.93,0.36,Normal
Grid_36,-67.4,26,2,0,100.0,14.4,34.32,0.36,Normal
Grid_36,-63.0,30,3,0,99.77,14.4,33.65,0.36,Normal
Grid_36,-64.2,26,4,2,100.0,14.4,37.32,0.36,Normal
Grid_36,-66.6,28,4,1,99.91,14.4,33.63,0.36,Normal
Grid_36,-61.4,28,3,1,96.25,14.4,37.25,0.36,Normal
Grid_36,-67.4,31,3,2,98.26,14.4,28.59,0.36,Normal
Grid_36,-65.7,30,3,1,99.82,14.4,33.18,0.36,Normal
Grid_36,-66.1,28,3,0,98.83,14.4,33.66,0.36,Normal
Grid_36,-65.7,23,2,0,97.46,14.4,31.62,0.36,Normal
Grid_36,-67.0,33,3,2,95.92,14.4,41.35,0.36,Normal
Grid_36,-63.1,28,3,0,98.27,14.4,35.89,0.36,Normal
Grid_36,-63.5,24,4,0,96.9,14.4,25.28,0.36,Normal
Grid_36,-66.7,21,3,0,100.0,14.4,34.7,0.36,Normal
Grid_36,-66.8,24,4,1,96.73,14.4,41.54,0.36,Normal
Grid_36,-64.2,31,3,1,87.77,14.4,34.83,0.36,Normal
Grid_36,-63.9,31,3,1,92.95,14.4,33.26,0.36,Normal
Grid_36,-64.0,31,2,1,93.36,14.4,30.84,0.36,Normal
Grid_36,-68.9,31,3,2,97.21,14.4,31.96,0.36,Normal
Grid_36,-64.3,23,3,2,98.71,14.4,36.38,0.36,Normal
Grid_36,-62.3,27,4,1,97.43,14.4,38.82,0.36,Normal
Grid_36,-65.9,29,2,2,95.7,14.4,29.82,0.36,Normal
Grid_36,-65.5,31,3,0,100.0,14.4,33.21,0.36,Normal
Grid_36,-61.7,27,3,1,98.12,14.4,38.13,0.36,Normal
Grid_36,-65.6,26,4,1,92.84,14.4,32.21,0.36,Normal
Grid_36,-60.8,32,3,0,100.0,14.4,34.28,0.36,Normal
Grid_36,-63.9,32,3,2,100.0,14.4,31.54,0.36,Normal
Grid_36,-66.4,23,3,0,88.8,14.4,28.55,0.36,Normal
Grid_36,-70.3,30,3,2,85.09,14.4,40.45,0.36,Normal
Grid_36,-63.8,25,3,1,94.34,14.4,31.16,0.36,Normal
Grid_36,-65.1,32,3,0,92.59,14.4,35.07,0.36,Normal
Grid_36,-67.6,28,4,2,98.76,14.4,40.73,0.36,Normal
Grid_36,-62.0,27,3,1,100.0,14.4,27.07,0.36,Normal
Grid_36,-62.5,27,3,2,100.0,14.4,36.52,0.36,Normal
Grid_36,-69.9,27,4,2,99.42,14.4,39.86,0.36,Normal
Grid_36,-62.9,30,3,0,100.0,14.4,35.45,0.36,Normal
Grid_36,-69.9,27,3,1,100.0,14.4,30.3,0.36,Normal
Grid_36,-62.4,30,3,2,96.73,14.4,34.59,0.36,Normal
Grid_36,-64.5,33,3,0,86.2,14.4,35.3,0.36,Normal
Grid_36,-62.6,28,3,0,93.22,14.4,36.09,0.36,Normal
Grid_36,-68.3,30,3,2,100.0,14.4,37.66,0.36,Normal
Grid_36,-63.9,29,3,2,100.0,14.4,31.68,0.36,Normal
Grid_36,-67.3,25,3,2,97.81,14.4,29.85,0.36,Normal
Grid_36,-63.3,27,3,1,100.0,14.4,34.35,0.36,Normal
Grid_36,-65.4,29,2,2,99.52,14.4,37.52,0.36,Normal
Grid_36,-62.3,28,3,0,100.0,14.4,32.29,0.36,Normal
Grid_36,-70.2,31,2,2,98.62,14.4,42.94,0.36,Normal
Grid_36,-66.0,26,3,1,98.38,14.4,28.69,0.36,Normal
